date,total_confirm,total_dead,total_heal,total_input,total_severe,total_suspect,today_confirm,today_dead,today_heal,today_input,today_severe,today_storeConfirm,today_suspect,name
2020-02-28,79389,2838,39049,0,0,1418,430,47,2892,0.0,,,248.0,中国
2020-02-29,79968,2873,41675,0,7365,851,579,35,2626,0.0,-299.0,,132.0,中国
2020-03-01,80174,2915,44518,0,7110,715,206,42,2843,0.0,-255.0,,141.0,中国
2020-03-02,80302,2946,47260,0,6806,587,128,31,2742,0.0,-304.0,,129.0,中国
2020-03-03,80422,2984,49914,0,6416,520,120,38,2654,0.0,-390.0,,143.0,中国
2020-03-04,80565,3015,52109,0,5952,522,143,31,2195,0.0,-464.0,,143.0,中国
2020-03-05,80710,3045,53793,0,5737,482,145,30,1684,0.0,-215.0,,102.0,中国
2020-03-06,80813,3073,55477,0,5489,502,103,28,1684,0.0,-248.0,,99.0,中国
2020-03-07,80859,3100,57143,0,5264,458,46,27,1666,0.0,-225.0,,84.0,中国
2020-03-08,80904,3123,58684,0,5111,421,45,23,1541,0.0,-153.0,,60.0,中国
2020-03-09,80924,3140,59982,0,4794,349,20,17,1298,0.0,-317.0,,36.0,中国
2020-03-10,80955,3162,61567,0,4492,285,31,22,1585,0.0,-302.0,,31.0,中国
2020-03-11,80992,3173,62887,0,4257,253,37,11,1320,0.0,-235.0,,33.0,中国
2020-03-12,81003,3180,64216,0,4020,147,11,7,1329,0.0,-237.0,,33.0,中国
2020-03-13,81021,3194,65649,0,3610,115,18,14,1433,0.0,-410.0,,17.0,中国
2020-03-14,81048,3204,67022,0,3226,113,27,10,1373,0.0,-384.0,,39.0,中国
2020-03-15,81078,3218,67863,0,3032,134,30,14,841,0.0,-194.0,,41.0,中国
2020-03-16,81116,3231,68799,0,2830,128,38,13,936,0.0,-202.0,,45.0,中国
2020-03-17,81151,3242,69725,0,2622,119,35,11,926,0.0,-208.0,,21.0,中国
2020-03-18,81235,3250,70547,0,2314,105,84,8,822,0.0,-308.0,,23.0,中国
2020-03-19,81300,3253,71284,0,2136,104,65,3,737,0.0,-178.0,,31.0,中国
2020-03-20,81416,3261,71876,0,1963,106,116,8,592,0.0,-173.0,,36.0,中国
2020-03-21,81498,3267,72382,0,1845,118,82,6,506,0.0,-118.0,,45.0,中国
2020-03-22,81600,3276,72841,0,1749,136,102,9,459,0.0,-96.0,,47.0,中国
2020-03-23,81747,3283,73299,0,1573,132,147,7,458,0.0,-176.0,,35.0,中国
2020-03-24,81846,3287,73791,0,1399,134,99,4,492,0.0,-174.0,,33.0,中国
2020-03-25,81960,3293,74196,0,1235,159,114,6,405,0.0,-164.0,,58.0,中国
2020-03-26,82078,3298,74737,0,1034,189,118,5,541,0.0,-201.0,,49.0,中国
2020-03-27,82213,3301,75122,0,921,184,135,3,385,0.0,-113.0,,29.0,中国
2020-03-28,82341,3306,75600,0,742,174,128,5,478,0.0,-179.0,,28.0,中国
2020-03-29,82448,3311,75937,723,633,168,107,5,337,723.0,-109.0,,17.0,中国
2020-03-30,82545,3314,76225,771,528,183,97,3,288,48.0,-105.0,,44.0,中国
2020-03-31,82631,3321,76415,806,466,183,86,7,190,35.0,-62.0,,0.0,中国
2020-04-01,82724,3327,76610,841,429,153,93,6,195,35.0,-37.0,,0.0,中国
2020-04-02,82802,3331,76785,870,379,135,78,4,175,29.0,-37.0,,12.0,中国
2020-04-03,82875,3335,76984,888,0,0,73,4,199,18.0,0.0,,0.0,中国
2020-04-04,82930,3339,77210,913,295,107,55,4,226,25.0,0.0,,11.0,中国
2020-04-05,83005,3340,77348,951,265,88,75,1,138,38.0,0.0,,10.0,中国
2020-04-06,83071,3340,77450,983,265,88,66,0,102,32.0,0.0,,10.0,中国
2020-04-07,83157,3342,77586,1042,189,83,86,2,136,59.0,0.0,,12.0,中国
2020-04-08,83249,3344,77711,1103,176,73,92,2,125,61.0,0.0,,17.0,中国
2020-04-09,83305,3345,77838,1141,0,0,56,1,127,38.0,0.0,,0.0,中国
2020-04-10,83369,3349,77935,1183,141,44,64,4,97,42.0,0.0,,8.0,中国
2020-04-11,83482,3349,78020,1280,0,0,113,0,85,97.0,0.0,,0.0,中国
2020-04-12,83597,3351,78145,1378,121,72,115,2,125,98.0,0.0,,6.0,中国
2020-04-13,83696,3351,78262,1464,116,72,99,0,117,86.0,0.0,,3.0,中国
2020-04-14,83745,3352,78389,1500,113,73,49,1,127,36.0,0.0,,11.0,中国
2020-04-15,83797,3352,78504,1534,95,63,52,0,115,34.0,0.0,,4.0,中国
2020-04-16,84149,4642,77635,1549,89,62,352,1290,-869,15.0,0.0,,3.0,中国
2020-04-17,84180,4642,77744,1566,85,63,31,0,109,17.0,0.0,,5.0,中国
2020-04-18,84201,4642,77825,1575,85,48,21,0,81,9.0,0.0,,2.0,中国
2020-04-19,84237,4642,77895,1583,81,43,36,0,70,8.0,0.0,,2.0,中国
2020-04-20,84250,4642,77978,1587,82,37,13,0,83,4.0,0.0,,3.0,中国
2020-04-21,84287,4642,78042,1610,78,35,37,0,64,23.0,0.0,,3.0,中国
2020-04-22,84302,4642,78147,1616,63,35,15,0,105,6.0,0.0,,0.0,中国
2020-04-23,84311,4642,78236,1618,63,20,9,0,89,2.0,0.0,,0.0,中国
2020-04-24,84324,4642,78362,1629,49,17,13,0,126,11.0,0.0,,3.0,中国
2020-04-25,84338,4642,78450,1634,51,12,14,0,88,5.0,0.0,,0.0,中国
2020-04-26,84341,4643,78558,1636,52,10,3,1,108,2.0,0.0,,5.0,中国
2020-04-27,84347,4643,78664,1639,50,9,6,0,106,3.0,0.0,,1.0,中国
2020-04-28,84369,4643,78729,1660,50,10,22,0,65,21.0,0.0,,0.0,中国
2020-04-29,84373,4643,78785,1664,41,10,4,0,56,4.0,0.0,,3.0,中国
2020-04-30,84385,4643,78845,1670,38,9,12,0,60,6.0,0.0,,3.0,中国
2020-05-01,84388,4643,78905,1671,37,11,3,0,60,1.0,0.0,,2.0,中国
2020-05-02,84393,4643,78939,1672,34,10,5,0,34,1.0,0.0,,0.0,中国
2020-05-03,84400,4643,79016,1675,33,3,7,0,77,3.0,0.0,,0.0,中国
2020-05-04,84404,4643,79126,1676,29,2,4,0,110,1.0,0.0,,0.0,中国
2020-05-05,84406,4643,79204,1678,26,5,2,0,78,2.0,0.0,,3.0,中国
2020-05-06,84409,4643,79268,1680,23,4,3,0,64,2.0,0.0,,2.0,中国
2020-05-07,84415,4643,79324,1680,18,6,6,0,56,0.0,0.0,,3.0,中国
2020-05-08,84416,4643,79401,1681,15,8,1,0,77,1.0,0.0,,2.0,中国
2020-05-09,84430,4643,79488,1683,13,4,14,0,87,2.0,0.0,,1.0,中国
2020-05-10,84450,4643,79533,1690,9,3,20,0,45,7.0,0.0,,0.0,中国
2020-05-11,84451,4644,79566,1691,10,3,1,1,33,1.0,0.0,,1.0,中国
2020-05-12,84458,4644,79594,1692,10,4,7,0,28,1.0,0.0,,1.0,中国
2020-05-13,84464,4644,79621,1692,9,4,6,0,27,0.0,0.0,,0.0,中国
2020-05-14,84469,4644,79644,1692,11,4,5,0,23,0.0,0.0,,1.0,中国
2020-05-15,84478,4644,79668,1698,11,3,9,0,24,6.0,0.0,,2.0,中国
2020-05-16,84484,4645,79682,1700,10,4,6,1,14,2.0,0.0,,2.0,中国
2020-05-17,84494,4645,79701,1704,8,4,10,0,19,4.0,0.0,,1.0,中国
2020-05-18,84500,4645,79708,1707,10,3,6,0,7,3.0,0.0,,1.0,中国
2020-05-19,84505,4645,79715,1708,10,3,5,0,7,1.0,0.0,,0.0,中国
2020-05-20,84507,4645,79722,1709,0,0,2,0,7,1.0,0.0,,0.0,中国
2020-05-21,84520,4645,79736,1711,8,7,13,0,14,2.0,0.0,,1.0,中国
2020-05-22,84522,4645,79740,1711,9,6,2,0,4,0.0,0.0,,2.0,中国
2020-05-23,84525,4645,79746,1713,8,9,3,0,6,2.0,0.0,,3.0,中国
2020-05-24,84536,4645,79757,1724,7,6,11,0,11,11.0,0.0,,0.0,中国
2020-05-25,84543,4645,79767,1731,7,5,7,0,10,7.0,0.0,,0.0,中国
2020-05-26,84544,4645,79774,1732,5,6,1,0,7,1.0,0.0,,1.0,中国
2020-05-27,84547,4645,79786,1734,4,5,3,0,12,2.0,0.0,,0.0,中国
2020-05-28,84547,4645,79791,1734,4,5,0,0,5,0.0,0.0,,0.0,中国
2020-05-29,84565,4645,79802,1738,3,5,18,0,11,4.0,0.0,,1.0,中国
2020-05-30,84570,4645,79806,1740,3,4,5,0,4,2.0,0.0,,0.0,中国
2020-05-31,84588,4645,79812,1756,3,3,18,0,6,16.0,0.0,,0.0,中国
2020-06-01,84595,4645,79822,1761,3,2,7,0,10,5.0,0.0,,0.0,中国
2020-06-02,84602,4645,79824,1762,2,3,7,0,2,1.0,0.0,,1.0,中国
2020-06-03,84603,4645,79831,1763,2,3,1,0,7,1.0,0.0,,0.0,中国
2020-06-04,84614,4645,79842,1768,1,2,11,0,11,5.0,0.0,,0.0,中国
2020-06-05,84620,4645,79848,1771,1,2,6,0,6,3.0,0.0,,1.0,中国
2020-06-06,84629,4645,79854,1776,0,3,9,0,6,5.0,0.0,,2.0,中国
2020-06-07,84634,4645,79865,1780,0,4,5,0,11,4.0,0.0,,1.0,中国
2020-06-08,84638,4645,79875,1783,0,1,4,0,10,3.0,0.0,,0.0,中国
2020-06-09,84641,4645,79883,1786,0,2,3,0,8,3.0,0.0,,1.0,中国
2020-06-10,84652,4645,79888,1797,0,1,11,0,5,11.0,0.0,,0.0,中国
2020-06-11,84659,4645,79896,1803,0,1,7,0,8,6.0,0.0,,0.0,中国
2020-06-12,84671,4645,79903,1808,0,1,12,0,7,5.0,0.0,,0.0,中国
2020-06-13,84729,4645,79906,1827,1,2,58,0,3,19.0,0.0,,1.0,中国
2020-06-14,84778,4645,79913,1837,2,3,49,0,7,10.0,0.0,,1.0,中国
2020-06-15,84823,4645,79922,1845,2,3,45,0,9,8.0,0.0,,0.0,中国
2020-06-16,84867,4645,79926,1856,2,3,44,0,4,11.0,0.0,,0.0,中国
2020-06-17,84903,4645,79944,1860,0,0,36,0,18,4.0,0.0,,0.0,中国
2020-06-18,84940,4645,79949,1864,13,7,37,0,5,4.0,0.0,,2.0,中国
2020-06-19,84970,4645,79963,1868,13,7,30,0,14,4.0,0.0,,0.0,中国
2020-06-21,85002,4646,79969,1869,0,0,32,1,6,1.0,,,,中国
2020-06-22,85056,4646,79971,1884,0,0,54,0,2,15.0,,,,中国
2020-06-23,85086,4647,79987,1885,0,0,30,1,16,1.0,,,,中国
2020-06-24,85104,4647,79994,1888,0,0,18,0,7,3.0,,,,中国
2020-06-25,85134,4648,80002,1893,0,0,30,1,8,5.0,,,,中国
2020-06-26,85151,4648,80012,1895,0,0,17,0,10,2.0,,,,中国
2020-06-27,85173,4648,80020,1899,0,0,22,0,8,4.0,,,,中国
2020-06-28,85193,4648,80035,1902,0,0,20,0,15,3.0,,,,中国
2020-06-29,85209,4648,80048,1907,0,0,16,0,13,5.0,,,,中国
2020-06-30,85229,4648,80059,1918,0,0,20,0,11,11.0,,,,中国
2020-07-01,85260,4648,80084,1918,0,0,31,0,25,0.0,0.0,,0.0,中国
2020-07-02,85273,4648,80095,1920,0,0,13,0,11,2.0,,,,中国
2020-07-03,85284,4648,80111,1923,0,0,11,0,16,3.0,0.0,,0.0,中国
2020-07-04,85299,4648,80137,1926,0,0,15,0,26,3.0,,,,中国
2020-07-05,85317,4648,80154,1931,0,0,18,0,17,5.0,,,,中国
2020-07-06,85337,4648,80164,1934,0,0,20,0,10,3.0,,,,中国
2020-07-07,85359,4648,80178,1942,0,0,22,0,14,8.0,,,,中国
2020-07-08,85390,4648,80203,1949,0,0,31,0,25,7.0,,,,中国
2020-07-09,85441,4648,80249,1958,0,0,51,0,46,9.0,,,,中国
2020-07-10,85485,4648,80279,1962,0,0,44,0,30,4.0,,,,中国
2020-07-11,85517,4648,80303,1964,0,0,32,0,24,2.0,,,,中国
2020-07-12,85560,4648,80331,1971,0,0,43,0,28,7.0,,,,中国
2020-07-13,85620,4649,80351,1979,0,0,60,1,20,8.0,,,,中国
2020-07-14,85671,4649,80390,1982,0,0,51,0,39,3.0,,,,中国
2020-07-15,85696,4649,80421,1988,0,0,25,0,31,6.0,,,,中国
2020-07-16,85765,4651,80461,1989,0,0,69,2,40,1.0,,,,中国
2020-07-17,85840,4651,80491,1998,0,0,75,0,30,9.0,,,,中国
2020-07-18,85921,4653,80519,2004,0,0,81,2,28,6.0,,,,中国
2020-07-19,86046,4653,80560,2007,0,0,125,0,41,3.0,,,,中国
2020-07-20,86141,4653,80588,2012,0,0,95,0,28,5.0,,,,中国
2020-07-21,86213,4655,80644,2015,0,0,72,2,56,3.0,,,,中国
2020-07-22,86340,4655,80671,2020,0,0,127,0,27,5.0,,,,中国
2020-07-23,86479,4656,80734,2023,0,0,139,1,63,3.0,,,,中国
2020-07-24,86626,4657,80765,2029,0,0,147,1,31,6.0,,,,中国
2020-07-25,86793,4659,80834,2034,0,0,167,2,69,5.0,,,,中国
2020-07-26,86967,4659,80890,2045,0,0,174,0,56,11.0,,,,中国
2020-07-27,87177,4661,80900,2049,0,0,210,2,10,4.0,,,,中国
2020-07-28,87356,4664,80954,2053,0,0,179,3,54,4.0,,,,中国
2020-07-29,87575,4665,81026,2056,0,0,219,1,72,3.0,,,,中国
2020-07-30,87830,4665,81104,2059,0,0,255,0,78,3.0,,,,中国
2020-07-31,88077,4668,81213,2063,0,0,247,3,109,4.0,,,,中国
2020-08-01,88254,4672,81345,2069,0,0,177,4,132,6.0,,,,中国
2020-08-02,88417,4675,81456,2085,0,0,163,3,111,16.0,,,,中国
2020-08-03,88539,4678,81551,2092,0,0,122,3,95,7.0,,,,中国
2020-08-04,88653,4683,81668,2098,0,0,114,5,117,6.0,,,,中国
2020-08-05,88767,4684,81860,2103,0,0,114,1,192,5.0,,,,中国
2020-08-06,88900,4685,82004,2110,0,0,133,1,144,7.0,,,,中国
2020-08-07,89026,4687,82224,2120,0,0,126,2,220,10.0,,,,中国
2020-08-08,89128,4688,82399,2126,0,0,102,1,175,6.0,,,,中国
2020-08-09,89221,4693,82551,2134,0,0,93,5,152,8.0,,,,中国
2020-08-11,89383,4696,82691,2200,0,0,162,3,140,66.0,,,,中国
2020-01-28,4,0,0,0,0,0,4,0,0,,,,0.0,日本本土
2020-01-30,6,0,0,0,0,0,2,0,0,0.0,,,0.0,日本本土
2020-01-31,15,0,0,0,0,0,9,0,0,0.0,,,0.0,日本本土
2020-02-01,20,0,0,0,0,0,5,0,0,0.0,,,0.0,日本本土
2020-02-05,30,0,0,0,0,0,10,0,0,0.0,,,0.0,日本本土
2020-02-06,45,0,0,0,0,0,15,0,0,0.0,,,0.0,日本本土
2020-02-07,86,0,0,0,0,0,41,0,0,0.0,,,0.0,日本本土
2020-02-08,146,0,1,0,0,0,60,0,1,0.0,,,0.0,日本本土
2020-02-09,146,0,1,0,0,0,0,0,0,0.0,,,0.0,日本本土
2020-02-10,146,0,1,0,0,0,0,0,0,0.0,,,0.0,日本本土
2020-02-11,148,0,1,0,0,0,2,0,0,0.0,,,0.0,日本本土
2020-02-12,203,0,1,0,0,0,55,0,0,0.0,,,0.0,日本本土
2020-02-13,251,1,1,0,0,0,48,1,0,0.0,,,0.0,日本本土
2020-02-14,259,1,14,0,0,0,8,0,13,0.0,,,0.0,日本本土
2020-02-15,340,1,14,0,0,0,81,0,0,0.0,,,0.0,日本本土
2020-02-16,413,1,14,0,0,0,73,0,0,0.0,,,0.0,日本本土
2020-02-17,500,1,15,0,0,0,87,0,1,0.0,,,0.0,日本本土
2020-02-18,616,1,15,0,0,0,116,0,0,0.0,,,0.0,日本本土
2020-02-19,705,1,16,0,0,0,89,0,1,0.0,,,0.0,日本本土
2020-02-20,728,3,16,0,0,0,23,2,0,0.0,,,0.0,日本本土
2020-02-21,739,3,23,0,0,0,11,0,7,0.0,,,0.0,日本本土
2020-02-22,763,3,23,0,0,0,24,0,0,0.0,,,0.0,日本本土
2020-02-23,838,4,23,0,0,0,75,1,0,0.0,,,0.0,日本本土
2020-02-24,850,4,23,0,0,0,12,0,0,0.0,,,0.0,日本本土
2020-02-25,862,4,23,0,0,0,12,0,0,0.0,,,0.0,日本本土
2020-02-26,891,7,23,0,0,0,29,3,0,0.0,,,0.0,日本本土
2020-02-27,919,8,23,0,0,0,28,1,0,0.0,,,0.0,日本本土
2020-02-28,933,11,23,0,0,0,14,3,0,0.0,,,0.0,日本本土
2020-02-29,947,11,41,0,0,0,14,0,18,0.0,,,,日本本土
2020-03-01,961,12,41,0,0,0,14,1,0,0.0,,,,日本本土
2020-03-02,980,12,41,0,0,0,19,0,0,0.0,,,,日本本土
2020-03-03,999,12,46,0,0,0,19,0,5,0.0,,,0.0,日本本土
2020-03-04,1036,12,229,0,0,0,37,0,183,0.0,,,,日本本土
2020-03-05,1056,12,248,0,0,0,20,0,19,0.0,,,,日本本土
2020-03-06,1112,12,248,0,0,0,56,0,0,0.0,,,,日本本土
2020-03-07,1157,13,311,0,0,0,45,1,63,0.0,,,,日本本土
2020-03-08,1190,14,311,0,0,0,33,1,0,0.0,0.0,,0.0,日本本土
2020-03-09,1218,16,346,0,0,0,28,2,35,0.0,0.0,,0.0,日本本土
2020-03-10,1277,19,427,0,0,0,59,3,81,0.0,0.0,,0.0,日本本土
2020-03-11,1334,21,475,0,0,0,57,2,48,0.0,0.0,,0.0,日本本土
2020-03-12,1387,26,475,0,0,0,53,5,0,0.0,,,,日本本土
2020-03-13,1408,26,511,0,0,0,21,0,36,0.0,,,,日本本土
2020-03-14,1484,29,525,0,0,0,76,3,14,0.0,0.0,,0.0,日本本土
2020-03-15,1530,31,525,0,0,0,46,2,0,0.0,,,,日本本土
2020-03-16,1547,35,679,0,0,0,17,4,154,0.0,,,,日本本土
2020-03-17,1594,36,679,0,0,0,47,1,0,0.0,,,,日本本土
2020-03-18,1631,38,699,0,0,0,37,2,20,0.0,,,,日本本土
2020-03-19,1674,40,699,0,0,0,43,2,0,0.0,,,,日本本土
2020-03-20,1727,43,766,0,0,0,53,3,67,0.0,,,,日本本土
2020-03-21,1767,45,766,0,0,0,40,2,0,0.0,,,,日本本土
2020-03-22,1815,49,766,0,0,0,48,4,0,0.0,,,,日本本土
2020-03-23,1855,52,872,0,0,0,40,3,106,0.0,0.0,,0.0,日本本土
2020-03-24,1865,52,872,0,0,0,10,0,0,0.0,,,,日本本土
2020-03-25,2026,55,907,0,0,0,161,3,35,0.0,,,,日本本土
2020-03-26,2117,57,960,0,0,0,91,2,53,0.0,,,,日本本土
2020-03-27,2219,61,975,0,0,0,102,4,15,0.0,,,,日本本土
2020-03-28,2511,65,975,0,0,0,292,4,0,0.0,0.0,,0.0,日本本土
2020-03-29,2608,66,975,0,0,0,97,1,0,0.0,,,,日本本土
2020-03-30,2701,70,1027,0,0,0,93,4,52,0.0,,,,日本本土
2020-03-31,2923,77,1043,0,0,0,222,7,16,0.0,,,,日本本土
2020-04-01,3207,80,1091,0,0,0,284,3,48,0.0,,,,日本本土
2020-04-02,3483,84,1124,0,0,0,276,4,33,0.0,,,,日本本土
2020-04-03,3863,89,1133,0,0,0,380,5,9,0.0,,,,日本本土
2020-04-04,4208,95,1133,0,0,0,345,6,0,0.0,,,,日本本土
2020-04-05,4570,104,1133,0,0,0,362,9,0,0.0,,,,日本本土
2020-04-06,4795,108,1211,0,0,0,225,4,78,0.0,,,,日本本土
2020-04-07,5172,109,1242,0,0,0,377,1,31,0.0,,,,日本本土
2020-04-08,5691,116,1270,0,0,0,519,7,28,0.0,,,,日本本土
2020-04-09,6257,119,1323,0,0,0,566,3,53,0.0,,,,日本本土
2020-04-10,6895,135,1353,0,0,0,638,16,30,0.0,0.0,,0.0,日本本土
2020-04-11,7611,143,1353,0,0,0,716,8,0,0.0,0.0,,0.0,日本本土
2020-04-12,8197,150,1353,0,0,0,586,7,0,0.0,,,,日本本土
2020-04-13,8403,155,1443,0,0,0,206,5,90,0.0,0.0,,0.0,日本本土
2020-04-14,8888,174,1497,0,0,0,485,19,54,0.0,,,,日本本土
2020-04-15,9434,191,1546,0,0,0,546,17,49,0.0,,,,日本本土
2020-04-16,10008,203,1563,0,0,0,574,12,17,0.0,,,,日本本土
2020-04-17,10535,210,1657,0,0,0,527,7,94,0.0,,,,日本本土
2020-04-18,11145,236,1702,0,0,0,610,26,45,0.0,0.0,,0.0,日本本土
2020-04-19,11522,238,1810,0,0,0,377,2,108,0.0,,,,日本本土
2020-04-20,11864,274,1810,0,0,0,342,36,0,0.0,,,,日本本土
2020-04-21,12291,295,2001,0,0,0,427,21,191,0.0,,,,日本本土
2020-04-22,12706,298,2069,0,0,0,415,3,68,0.0,,,,日本本土
2020-04-23,13134,336,2332,0,0,0,428,38,263,0.0,,,,日本本土
2020-04-24,13345,342,3053,0,0,0,211,6,721,0.0,,,,日本本土
2020-04-25,13943,372,3181,0,0,0,598,30,128,0.0,,,,日本本土
2020-04-26,14153,384,3181,0,0,0,210,12,0,0.0,,,,日本本土
2020-04-27,14325,406,3554,0,0,0,172,22,373,0.0,,,,日本本土
2020-04-28,14607,425,3838,0,0,0,282,19,284,0.0,,,,日本本土
2020-04-29,14831,447,3838,0,0,0,224,22,0,0.0,,,,日本本土
2020-04-30,15017,467,4117,0,0,0,186,20,279,0.0,,,,日本本土
2020-05-01,15283,489,4632,0,0,0,266,22,515,0.0,,,,日本本土
2020-05-02,15589,510,4632,0,0,0,306,21,0,0.0,,,,日本本土
2020-05-03,15790,510,4632,0,0,0,201,0,0,0.0,,,,日本本土
2020-05-04,15963,566,5147,0,0,0,173,56,515,0.0,,,,日本本土
2020-05-05,16086,566,5238,0,0,0,123,0,91,0.0,,,,日本本土
2020-05-06,16189,589,5569,0,0,0,103,23,331,0.0,,,,日本本土
2020-05-07,16286,590,5569,0,0,0,97,1,0,0.0,,,,日本本土
2020-05-08,16373,618,6557,0,0,0,87,28,988,0.0,,,,日本本土
2020-05-09,16489,625,6557,0,0,0,116,7,0,0.0,,,,日本本土
2020-05-10,16559,645,8944,0,0,0,70,20,2387,0.0,0.0,,0.0,日本本土
2020-05-11,16680,669,9182,0,0,0,121,24,238,0.0,,,,日本本土
2020-05-12,16759,690,9571,0,0,0,79,21,389,0.0,,,,日本本土
2020-05-13,16815,708,10519,0,0,0,56,18,948,0.0,,,,日本本土
2020-05-14,16915,724,10989,0,0,0,100,16,470,0.0,,,,日本本土
2020-05-15,16965,738,11460,0,0,0,50,14,471,0.0,,,,日本本土
2020-05-16,17022,747,11806,0,0,0,57,9,346,0.0,,,,日本本土
2020-05-17,17049,768,12068,0,0,0,27,21,262,0.0,,,,日本本土
2020-05-18,17079,780,12217,0,0,0,30,12,149,0.0,,,,日本本土
2020-05-19,17106,785,12537,0,0,0,27,5,320,0.0,,,,日本本土
2020-05-20,17145,796,12939,0,0,0,39,11,402,0.0,,,,日本本土
2020-05-21,17230,811,13325,0,0,0,85,15,386,0.0,,,,日本本土
2020-05-22,17255,826,13658,0,0,0,25,15,333,0.0,,,,日本本土
2020-05-23,17280,849,14009,0,0,0,25,23,351,0.0,,,,日本本土
2020-05-24,17323,849,14009,0,0,0,43,0,0,0.0,,,,日本本土
2020-05-25,17344,862,14221,0,0,0,21,13,212,0.0,,,,日本本土
2020-05-26,17374,872,14463,0,0,0,30,10,242,0.0,,,,日本本土
2020-05-27,17408,880,14626,0,0,0,34,8,163,0.0,,,,日本本土
2020-05-28,17471,894,14759,0,0,0,63,14,133,0.0,,,,日本本土
2020-05-29,17544,900,14881,0,0,0,73,6,122,0.0,,,,日本本土
2020-05-30,17589,907,14935,0,0,0,45,7,54,0.0,,,,日本本土
2020-05-31,17624,910,15010,0,0,0,35,3,75,0.0,,,,日本本土
2020-06-01,17661,912,15131,0,0,0,37,2,121,0.0,0.0,,0.0,日本本土
2020-06-02,17712,914,15304,0,0,0,51,2,173,0.0,,,,日本本土
2020-06-03,17743,918,15425,0,0,0,31,4,121,0.0,0.0,,0.0,日本本土
2020-06-04,17790,923,15523,0,0,0,47,5,98,0.0,,,,日本本土
2020-06-05,17830,927,15626,0,0,0,40,4,103,0.0,,,,日本本土
2020-06-06,17876,929,15626,0,0,0,46,2,0,0.0,,,,日本本土
2020-06-07,17914,929,15770,0,0,0,38,0,144,0.0,,,,日本本土
2020-06-08,17935,932,15802,0,0,0,21,3,32,0.0,,,,日本本土
2020-06-09,17970,933,15868,0,0,0,35,1,66,0.0,,,,日本本土
2020-06-10,18008,935,15953,0,0,0,38,2,85,0.0,,,,日本本土
2020-06-11,18060,935,16038,0,0,0,52,0,85,0.0,,,,日本本土
2020-06-12,18121,938,16148,0,0,0,61,3,110,0.0,,,,日本本土
2020-06-13,18166,940,16235,0,0,0,45,2,87,0.0,,,,日本本土
2020-06-14,18241,940,16298,0,0,0,75,0,63,0.0,,,,日本本土
2020-07-14,22431,984,18126,0,0,0,4190,44,1828,0.0,,,,日本本土
2020-07-15,22862,984,18126,0,0,0,431,0,0,0.0,,,,日本本土
2020-07-16,23496,984,18126,0,0,0,634,0,0,0.0,,,,日本本土
2020-07-17,24093,985,18942,0,0,0,597,1,816,0.0,,,,日本本土
2020-07-18,24760,985,18944,0,0,0,667,0,2,0.0,,,,日本本土
2020-07-19,25274,986,19211,0,0,0,514,1,267,0.0,,,,日本本土
2020-07-20,25692,988,19603,0,0,0,418,2,392,0.0,,,,日本本土
2020-07-21,26328,988,20001,0,0,0,636,0,398,0.0,,,,日本本土
2020-07-22,27090,988,20482,0,0,0,762,0,481,0.0,,,,日本本土
2020-07-23,28077,992,20482,0,0,0,987,4,0,0.0,,,,日本本土
2020-07-24,28874,994,21173,0,0,0,797,2,691,0.0,,,,日本本土
2020-07-25,29667,995,21411,0,0,0,793,1,238,0.0,,,,日本本土
2020-07-26,30508,998,21606,0,0,0,841,3,195,0.0,,,,日本本土
2020-07-27,31087,998,21606,0,0,0,579,0,0,0.0,,,,日本本土
2020-07-28,32096,1001,22636,0,0,0,1009,3,1030,0.0,,,,日本本土
2020-07-29,33351,1001,23351,0,0,0,1255,0,715,0.0,,,,日本本土
2020-07-30,34627,1007,24024,0,0,0,1276,6,673,0.0,,,,日本本土
2020-07-31,36209,1008,24774,0,0,0,1582,1,750,0.0,,,,日本本土
2020-08-01,37778,1011,25347,0,0,0,1569,3,573,0.0,,,,日本本土
2020-08-02,39112,1012,25748,0,0,0,1334,1,401,0.0,,,,日本本土
2020-08-03,40067,1017,26476,0,0,0,955,5,728,0.0,,,,日本本土
2020-08-04,41311,1019,27187,0,0,0,1244,2,711,0.0,,,,日本本土
2020-08-05,42660,1028,28018,0,0,0,1349,9,831,0.0,,,,日本本土
2020-08-06,44155,1034,28858,0,0,0,1495,6,840,0.0,,,,日本本土
2020-08-07,45741,1037,28858,0,0,0,1586,3,0,0.0,,,,日本本土
2020-08-08,47331,1042,31248,0,0,0,1590,5,2390,0.0,,,,日本本土
2020-08-09,48682,1047,32435,0,0,0,1351,5,1187,0.0,,,,日本本土
2020-08-11,49843,1052,33450,0,0,0,1161,5,1015,0.0,,,,日本本土
2020-02-08,32,0,0,0,0,0,32,0,0,,,,0.0,泰国
2020-02-10,37,0,22,0,0,0,5,0,22,0.0,,,0.0,泰国
2020-02-15,34,0,0,0,0,0,-3,0,-22,0.0,,,0.0,泰国
2020-02-17,35,0,0,0,0,0,1,0,0,0.0,,,0.0,泰国
2020-02-24,37,0,22,0,0,0,2,0,22,0.0,,,0.0,泰国
2020-02-26,40,0,22,0,0,0,3,0,0,0.0,,,0.0,泰国
2020-02-28,41,0,28,0,0,0,1,0,6,0.0,,,0.0,泰国
2020-02-29,42,0,28,0,0,0,1,0,0,0.0,,,0.0,泰国
